ID,minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
EXIT-org/apache/hadoop/dfs/FSImage$setStorageDirectories,13015,0,170,6,21,3143774208,24816,140737159148752,140600686283229,5,40,6881924,355,1568768,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$setConfigurationParameters,13111,0,180,6,21,3143774208,24914,140737159148752,140600686283229,5,40,6980563,355,1703936,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$setConfigurationParameters,13166,0,184,6,21,3143774208,24914,140737159148752,140600686283229,5,40,7045478,363,1753088,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$createFsOwnerPermissions,13180,0,188,6,21,3143774208,24914,140737159148752,140600686283229,5,40,7088275,363,1753088,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$createFsOwnerPermissions,13180,0,188,6,21,3143774208,24914,140737159148752,140600686283229,5,40,7088708,363,1753088,45056,0
ENTER-org/apache/hadoop/dfs/INode$setPermissionStatus,13181,0,188,6,21,3143774208,24914,140737159148752,140600686283229,5,40,7089141,363,1753088,45056,0
ENTER-org/apache/hadoop/dfs/INode$setUser,13182,0,188,6,21,3143774208,24914,140737159148752,140600686283229,5,40,7089574,363,1753088,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,13183,0,190,6,21,3143774208,24914,140737159148752,140600686283229,5,40,7098111,363,1761280,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,13183,0,190,6,21,3143774208,24914,140737159148752,140600686283229,5,40,7098544,363,1761280,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,13461,0,194,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7098977,363,1761280,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,13462,0,194,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7099410,363,1761280,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,13466,0,194,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7099843,363,1761280,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,13466,0,194,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7100276,363,1761280,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,13466,0,194,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7100709,363,1761280,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,13467,0,194,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7101142,363,1761280,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,13467,0,195,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7101575,363,1761280,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,13468,0,195,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7102008,363,1761280,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,13468,0,195,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7102441,363,1761280,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,13468,0,195,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7102874,363,1761280,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,13469,0,195,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7103307,363,1761280,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,13470,0,195,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7103740,363,1761280,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,13470,0,196,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7104173,363,1761280,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,13470,0,196,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7104606,363,1761280,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,13471,0,196,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7105039,363,1761280,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,13471,0,196,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7105472,363,1761280,45056,0
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,13482,0,197,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7109365,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,13482,0,197,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7109798,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,13482,0,197,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7110231,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,13482,0,197,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7110664,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$setUser,13483,0,198,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7111097,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/INode$setGroup,13484,0,198,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7111530,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,13484,0,198,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7111963,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,13484,0,198,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7112396,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,13484,0,198,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7112829,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,13484,0,198,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7113262,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,13484,0,198,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7113695,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,13484,0,198,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7114128,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,13484,0,198,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7114561,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,13484,0,198,6,21,3143774208,26076,140737159148752,140600686283229,5,40,7114994,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,13485,0,198,6,21,3143774208,26081,140737159148752,140600686283229,5,40,7115427,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,13487,0,199,6,21,3143774208,26081,140737159148752,140600686283229,5,40,7115860,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$setGroup,13493,0,199,6,21,3143774208,26081,140737159148752,140600686283229,5,40,7116293,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/INode$setPermission,13496,0,199,6,21,3143774208,26081,140737159148752,140600686283229,5,40,7116726,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,13496,0,199,6,21,3143774208,26081,140737159148752,140600686283229,5,40,7117159,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,13496,0,199,6,21,3143774208,26081,140737159148752,140600686283229,5,40,7117592,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,13496,0,199,6,21,3143774208,26081,140737159148752,140600686283229,5,40,7118025,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,13545,0,199,6,21,3143774208,26147,140737159148752,140600686283229,5,40,7118458,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$setPermission,13545,0,200,6,21,3143774208,26147,140737159148752,140600686283229,5,40,7118891,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$setPermissionStatus,13546,0,200,6,21,3143774208,26147,140737159148752,140600686283229,5,40,7119324,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/INode$setLocalName,13547,0,200,6,21,3143774208,26147,140737159148752,140600686283229,5,40,7119757,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/INode$string2Bytes,13547,0,200,6,21,3143774208,26147,140737159148752,140600686283229,5,40,7120190,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$string2Bytes,13547,0,200,6,21,3143774208,26147,140737159148752,140600686283229,5,40,7120623,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/INode$setLocalName,13547,0,200,6,21,3143774208,26147,140737159148752,140600686283229,5,40,7121056,363,1765376,45056,0
ENTER-org/apache/hadoop/dfs/FSDirectory$initialize,13548,0,200,6,21,3143774208,26147,140737159148752,140600686283229,5,40,7121489,363,1765376,45056,0
EXIT-org/apache/hadoop/dfs/FSDirectory$initialize,14862,0,206,6,21,3150602240,26589,140737159148752,140600686283229,5,41,7248578,363,1990656,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$format,14862,0,206,6,21,3150602240,26589,140737159148752,140600686283229,5,41,7249011,363,1990656,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$newNamespaceID,14862,0,206,6,21,3150602240,26589,140737159148752,140600686283229,5,41,7249444,363,1990656,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,14862,0,206,6,21,3150602240,26589,140737159148752,140600686283229,5,41,7249877,363,1990656,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,14862,0,206,6,21,3150602240,26589,140737159148752,140600686283229,5,41,7250310,363,1990656,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$newNamespaceID,14862,0,206,6,21,3150602240,26589,140737159148752,140600686283229,5,41,7250743,363,1990656,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,14862,0,206,6,21,3150602240,26589,140737159148752,140600686283229,5,41,7251176,363,1990656,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,14862,0,206,6,21,3150602240,26589,140737159148752,140600686283229,5,41,7251609,363,1990656,45056,0
ENTER-org/apache/hadoop/dfs/Storage$getNumStorageDirs,14862,0,206,6,21,3150602240,26589,140737159148752,140600686283229,5,41,7252042,363,1990656,45056,0
EXIT-org/apache/hadoop/dfs/Storage$getNumStorageDirs,14863,0,206,7,21,3150602240,26589,140737159148752,140600686283229,5,41,7252475,363,1990656,45056,0
ENTER-org/apache/hadoop/dfs/Storage$getStorageDir,14863,0,206,7,21,3150602240,26589,140737159148752,140600686283229,5,41,7252908,363,1990656,45056,0
EXIT-org/apache/hadoop/dfs/Storage$getStorageDir,14863,0,206,7,21,3150602240,26589,140737159148752,140600686283229,5,41,7253341,363,1990656,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$format,14863,0,206,7,21,3150602240,26589,140737159148752,140600686283229,5,41,7253774,363,1990656,45056,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$clearDirectory,14866,0,207,7,21,3150602240,26589,140737159148752,140600686283229,5,41,7254207,363,1990656,45056,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,14868,0,207,7,21,3150602240,26589,140737159148752,140600686283229,5,41,7254640,363,1990656,45056,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,14868,0,207,7,21,3150602240,26589,140737159148752,140600686283229,5,41,7255073,363,1990656,45056,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$clearDirectory,14872,0,207,7,21,3150602240,26589,140737159148752,140600686283229,5,41,7255506,363,1990656,45056,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$lock,14874,0,207,7,21,3150602240,26589,140737159148752,140600686283229,5,41,7255939,363,1990656,45056,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$lock,15303,0,211,7,21,3151294464,26765,140737159148752,140600686283229,5,43,7370612,363,2027520,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,15304,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,43,7374271,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,15304,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,43,7374704,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,15304,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,43,7375137,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,15304,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,43,7375570,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,15304,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,43,7376003,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$getImageFile,15305,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,43,7376436,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$saveFSImage,15305,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,43,7376869,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,15305,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,43,7377302,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,15305,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,43,7377735,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/INodeDirectory$numItemsInTree,15306,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,44,7378168,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/INodeDirectory$numItemsInTree,15307,0,212,7,21,3151294464,26765,140737159148752,140600686283229,5,44,7378601,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getGenerationStamp,15309,0,212,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7379034,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/GenerationStamp$getStamp,15310,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7379467,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/GenerationStamp$getStamp,15310,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7379900,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getGenerationStamp,15310,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7380333,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$saveImage,15310,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7380766,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/INode$getParent,15310,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7381199,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/INode$getParent,15311,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7381632,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/INodeDirectory$getChildren,15311,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7382065,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/INodeDirectory$getChildren,15311,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7382498,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$saveImage,15311,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7382931,363,2031616,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$saveFilesUnderConstruction,15311,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7383364,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$saveFilesUnderConstruction,15311,0,213,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7383797,363,2031616,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$saveFSImage,15311,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,43,7384230,387,2031616,49152,0
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,15311,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,43,7384663,387,2031616,49152,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,15311,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,43,7385096,387,2031616,49152,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,15311,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,43,7385529,387,2031616,49152,0
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,15311,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,43,7385962,387,2031616,49152,0
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,15317,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,43,7386395,387,2031616,49152,0
EXIT-org/apache/hadoop/dfs/FSImage$getImageFile,15317,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,43,7386828,387,2031616,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$createEditLogFile,15317,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,43,7387261,387,2031616,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$access$000,15317,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,43,7387694,387,2031616,49152,0
EXIT-org/apache/hadoop/dfs/FSEditLog$access$000,15317,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,43,7388127,387,2031616,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$create,15319,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7388560,387,2031616,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSync,15322,0,214,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7390289,387,2031616,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flush,15324,0,215,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7390722,387,2031616,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,15324,0,215,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7391155,387,2031616,49152,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,15324,0,215,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7391588,387,2031616,49152,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flush,15324,0,215,7,21,3151294464,26772,140737159148752,140600686283229,5,44,7392021,391,2031616,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSync,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,44,7392454,391,2031616,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$create,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,44,7392887,391,2031616,53248,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$close,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,44,7393320,391,2031616,53248,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBufSize,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,44,7393753,391,2031616,53248,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,44,7394186,391,2031616,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,44,7394619,391,2031616,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBufSize,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,44,7395052,391,2031616,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$close,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,43,7395485,391,2031616,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$createEditLogFile,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,43,7395918,391,2031616,53248,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$write,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,43,7396351,391,2031616,53248,0
ENTER-org/apache/hadoop/dfs/FSImage$corruptPreUpgradeStorage,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,43,7396784,391,2031616,53248,0
ENTER-org/apache/hadoop/dfs/Storage$writeCorruptedData,15373,0,219,7,21,3151294464,26845,140737159148752,140600686283229,5,44,7397217,391,2031616,53248,0
EXIT-org/apache/hadoop/dfs/Storage$writeCorruptedData,15401,0,221,7,21,3151294464,26880,140737159148752,140600686283229,5,44,7449966,548,2052096,81920,0
EXIT-org/apache/hadoop/dfs/FSImage$corruptPreUpgradeStorage,15401,0,221,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7450986,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getVersionFile,15401,0,221,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7451419,548,2052096,81920,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getVersionFile,15401,0,221,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7451852,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$write,15401,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7452285,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/FSImage$setFields,15401,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7452718,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/Storage$setFields,15401,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7453151,548,2052096,81920,0
EXIT-org/apache/hadoop/dfs/Storage$setFields,15401,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7453584,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeState,15401,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7454017,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,15401,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7454450,548,2052096,81920,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7454883,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeState,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7455316,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/UpgradeManager$getUpgradeState,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7455749,548,2052096,81920,0
EXIT-org/apache/hadoop/dfs/UpgradeManager$getUpgradeState,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7456182,548,2052096,81920,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeState,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7456615,548,2052096,81920,0
EXIT-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeState,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7457048,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeVersion,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7457481,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7457914,548,2052096,81920,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7458347,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeVersion,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7458780,548,2052096,81920,0
ENTER-org/apache/hadoop/dfs/UpgradeManager$getUpgradeVersion,15402,0,222,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7459213,548,2052096,81920,0
EXIT-org/apache/hadoop/dfs/UpgradeManager$getUpgradeVersion,15402,0,223,7,21,3151294464,26880,140737159148752,140600686283229,5,43,7459646,548,2052096,81920,0
