ID,minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
ENTER-org/apache/hadoop/dfs/TestCrcCorruption$setUp,3572,0,32,0,20,3006169088,10706,140736365550848,140218610141661,1,40,3631262,293,0,45056,0
EXIT-org/apache/hadoop/dfs/TestCrcCorruption$setUp,3573,0,32,0,20,3006169088,10706,140736365550848,140218610141661,1,40,3631685,293,0,45056,0
ENTER-org/apache/hadoop/dfs/TestCrcCorruption$testCrcCorruption,3574,0,32,0,20,3006169088,10706,140736365550848,140218610141661,1,40,3632108,293,0,45056,0
ENTER-org/apache/hadoop/dfs/TestCrcCorruption$thistest,4535,0,50,0,20,3006169088,13056,140736365550848,140218610141661,1,41,5154565,293,0,45056,0
ENTER-org/apache/hadoop/dfs/NameNode$format,9393,0,94,2,21,3141677056,20448,140736365550848,140218610141661,1,41,6022286,355,0,45056,0
ENTER-org/apache/hadoop/dfs/NameNode$format,9571,0,94,2,21,3141677056,20580,140736365550848,140218610141661,1,41,6022711,355,0,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getNamespaceDirs,12201,0,134,6,21,3143774208,24092,140736365550848,140218610141661,1,40,6377794,355,0,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getNamespaceDirs,12202,0,134,6,21,3143774208,24092,140736365550848,140218610141661,1,40,6378221,355,0,45056,0
ENTER-org/apache/hadoop/dfs/NameNode$getNameNodeMetrics,12259,0,144,6,21,3143774208,24115,140736365550848,140218610141661,1,40,6860554,355,0,45056,0
EXIT-org/apache/hadoop/dfs/NameNode$getNameNodeMetrics,12259,0,144,6,21,3143774208,24115,140736365550848,140218610141661,1,40,6860981,355,0,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,12260,0,144,6,21,3143774208,24115,140736365550848,140218610141661,1,40,6861408,355,0,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,12260,0,145,6,21,3143774208,24115,140736365550848,140218610141661,1,40,6861835,355,0,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$setStorageDirectories,12262,0,145,6,21,3143774208,24115,140736365550848,140218610141661,1,40,6862262,355,0,45056,0
ENTER-org/apache/hadoop/dfs/Storage$addStorageDir,12271,0,146,6,21,3143774208,24152,140736365550848,140218610141661,1,40,6879889,355,0,45056,0
EXIT-org/apache/hadoop/dfs/Storage$addStorageDir,12271,0,147,6,21,3143774208,24152,140736365550848,140218610141661,1,40,6880316,355,0,45056,0
ENTER-org/apache/hadoop/dfs/Storage$addStorageDir,12272,0,147,6,21,3143774208,24152,140736365550848,140218610141661,1,40,6880743,355,0,45056,0
EXIT-org/apache/hadoop/dfs/Storage$addStorageDir,12272,0,147,6,21,3143774208,24152,140736365550848,140218610141661,1,40,6881170,355,0,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$setStorageDirectories,12272,0,147,6,21,3143774208,24152,140736365550848,140218610141661,1,40,6881597,355,0,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$setConfigurationParameters,12339,0,154,6,21,3143774208,24246,140736365550848,140218610141661,1,40,6980455,355,0,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$setConfigurationParameters,12390,0,158,6,21,3143774208,24265,140736365550848,140218610141661,1,40,7045364,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$createFsOwnerPermissions,12401,0,162,6,21,3143774208,24265,140736365550848,140218610141661,1,40,7088155,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$createFsOwnerPermissions,12401,0,162,6,21,3143774208,24265,140736365550848,140218610141661,1,40,7088582,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$setPermissionStatus,12401,0,162,6,21,3143774208,24265,140736365550848,140218610141661,1,40,7089009,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$setUser,12402,0,162,6,21,3143774208,24265,140736365550848,140218610141661,1,40,7089436,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,12594,0,165,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7097967,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,12599,0,166,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7098394,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,12599,0,166,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7098821,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,12599,0,166,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7099248,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,12599,0,166,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7099675,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,12599,0,166,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7100102,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,12599,0,166,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7100529,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,12599,0,166,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7100956,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,12601,0,166,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7101383,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,12602,0,166,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7101810,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,12602,0,166,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7102237,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,12603,0,167,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7102664,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,12603,0,167,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7103091,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,12603,0,167,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7103518,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,12604,0,167,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7103945,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,12604,0,167,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7104372,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,12604,0,167,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7104799,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getUserSerialNumber,12604,0,167,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7105226,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,12609,0,168,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7109113,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,12610,0,168,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7109540,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,12611,0,168,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7109967,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,12612,0,168,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7110394,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$setUser,12613,0,169,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7110821,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$setGroup,12613,0,169,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7111248,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,12613,0,169,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7111675,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,12613,0,169,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7112102,363,0,45056,0
ENTER-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,12613,0,169,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7112529,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$nextSerialNumber,12613,0,169,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7112956,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$SerialNumberMap$get,12613,0,169,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7113383,363,0,45056,0
EXIT-org/apache/hadoop/dfs/SerialNumberManager$getGroupSerialNumber,12613,0,169,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7113810,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,12613,0,170,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7114237,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,12613,0,170,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7114664,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,12618,0,170,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7115091,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,12618,0,170,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7115518,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$setGroup,12618,0,170,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7115945,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$setPermission,12620,0,170,8,21,3143774208,25296,140736365550848,140218610141661,1,40,7116372,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$updatePermissionStatus,12622,0,170,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7116799,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,12626,0,170,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7117226,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$PermissionStatusFormat$combine,12627,0,170,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7117653,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$updatePermissionStatus,12628,0,170,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7118080,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$setPermission,12629,0,170,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7118507,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$setPermissionStatus,12629,0,171,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7118934,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$setLocalName,12629,0,171,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7119361,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$string2Bytes,12629,0,171,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7119788,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$string2Bytes,12629,0,171,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7120215,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$setLocalName,12629,0,171,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7120642,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSDirectory$initialize,12629,0,171,8,21,3143774208,25310,140736365550848,140218610141661,1,40,7121069,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSDirectory$initialize,12686,0,174,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7248152,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$format,12686,0,174,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7248579,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$newNamespaceID,12686,0,174,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7249006,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,12687,0,174,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7249433,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,12689,0,174,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7249860,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$newNamespaceID,12690,0,174,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7250287,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,12690,0,175,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7250714,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,12691,0,175,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7251141,363,0,45056,0
ENTER-org/apache/hadoop/dfs/Storage$getNumStorageDirs,12691,0,175,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7251568,363,0,45056,0
EXIT-org/apache/hadoop/dfs/Storage$getNumStorageDirs,12691,0,175,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7251995,363,0,45056,0
ENTER-org/apache/hadoop/dfs/Storage$getStorageDir,12691,0,175,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7252422,363,0,45056,0
EXIT-org/apache/hadoop/dfs/Storage$getStorageDir,12691,0,175,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7252849,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$format,12696,0,175,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7253276,363,0,45056,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$clearDirectory,12697,0,176,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7253703,363,0,45056,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,12697,0,176,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7254130,363,0,45056,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,12698,0,176,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7254557,363,0,45056,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$clearDirectory,12698,0,176,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7254984,363,0,45056,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$lock,12699,0,176,8,21,3149119488,25384,140736365550848,140218610141661,1,41,7255411,363,0,45056,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$lock,12742,0,177,8,21,3151294464,25450,140736365550848,140218610141661,1,43,7370078,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,12743,0,178,8,21,3151294464,25450,140736365550848,140218610141661,1,43,7373731,363,0,45056,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,12743,0,178,8,21,3151294464,25450,140736365550848,140218610141661,1,43,7374158,363,0,45056,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,12752,0,178,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7374585,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,12752,0,178,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7375012,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,12752,0,178,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7375439,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$getImageFile,12753,0,178,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7375866,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$saveFSImage,12753,0,178,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7376293,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,12753,0,178,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7376720,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,12753,0,178,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7377147,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INodeDirectory$numItemsInTree,12753,0,178,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7377574,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INodeDirectory$numItemsInTree,12754,0,178,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7378001,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getGenerationStamp,12755,0,179,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7378428,363,0,45056,0
ENTER-org/apache/hadoop/dfs/GenerationStamp$getStamp,12755,0,179,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7378855,363,0,45056,0
EXIT-org/apache/hadoop/dfs/GenerationStamp$getStamp,12756,0,179,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7379282,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getGenerationStamp,12759,0,179,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7379709,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSImage$saveImage,12760,0,179,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7380136,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INode$getParent,12761,0,179,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7380563,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INode$getParent,12761,0,179,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7380990,363,0,45056,0
ENTER-org/apache/hadoop/dfs/INodeDirectory$getChildren,12761,0,179,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7381417,363,0,45056,0
EXIT-org/apache/hadoop/dfs/INodeDirectory$getChildren,12761,0,179,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7381844,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$saveImage,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7382271,363,0,45056,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$saveFilesUnderConstruction,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7382698,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$saveFilesUnderConstruction,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,44,7383125,363,0,45056,0
EXIT-org/apache/hadoop/dfs/FSImage$saveFSImage,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7383552,387,0,49152,0
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7383979,387,0,49152,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7384406,387,0,49152,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7384833,387,0,49152,0
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7385260,387,0,49152,0
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7385687,387,0,49152,0
EXIT-org/apache/hadoop/dfs/FSImage$getImageFile,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7386114,387,0,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$createEditLogFile,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7386541,387,0,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$access$000,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7386968,387,0,49152,0
EXIT-org/apache/hadoop/dfs/FSEditLog$access$000,12762,0,180,8,21,3151294464,25512,140736365550848,140218610141661,1,43,7387395,387,0,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$create,12768,0,180,8,21,3151294464,25528,140736365550848,140218610141661,1,44,7387822,387,0,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSync,12770,0,181,8,21,3151294464,25528,140736365550848,140218610141661,1,44,7389545,387,0,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flush,12771,0,181,8,21,3151294464,25528,140736365550848,140218610141661,1,44,7389972,387,0,49152,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,12773,0,181,8,21,3151294464,25528,140736365550848,140218610141661,1,44,7390399,387,0,49152,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,12775,0,181,8,21,3151294464,25528,140736365550848,140218610141661,1,44,7390826,387,0,49152,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flush,12775,0,181,8,21,3151294464,25528,140736365550848,140218610141661,1,44,7391253,391,0,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSync,12795,0,182,8,21,3151294464,25533,140736365550848,140218610141661,1,44,7391680,391,0,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$create,12795,0,182,8,21,3151294464,25533,140736365550848,140218610141661,1,44,7392107,391,0,53248,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$close,12795,0,182,8,21,3151294464,25533,140736365550848,140218610141661,1,44,7392534,391,0,53248,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBufSize,12795,0,182,8,21,3151294464,25533,140736365550848,140218610141661,1,44,7392961,391,0,53248,0
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,12795,0,183,8,21,3151294464,25533,140736365550848,140218610141661,1,44,7393388,391,0,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,12795,0,183,8,21,3151294464,25533,140736365550848,140218610141661,1,44,7393815,391,0,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBufSize,12795,0,183,8,21,3151294464,25533,140736365550848,140218610141661,1,44,7394242,391,0,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$close,12795,0,183,8,21,3151294464,25533,140736365550848,140218610141661,1,43,7394669,391,0,53248,0
EXIT-org/apache/hadoop/dfs/FSEditLog$createEditLogFile,12795,0,183,8,21,3151294464,25533,140736365550848,140218610141661,1,43,7395096,391,0,53248,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$write,12796,0,183,8,21,3151294464,25533,140736365550848,140218610141661,1,43,7395523,391,0,53248,0
ENTER-org/apache/hadoop/dfs/FSImage$corruptPreUpgradeStorage,12796,0,183,8,21,3151294464,25533,140736365550848,140218610141661,1,43,7395950,391,0,53248,0
ENTER-org/apache/hadoop/dfs/Storage$writeCorruptedData,12796,0,184,8,21,3151294464,25533,140736365550848,140218610141661,1,44,7396377,391,0,53248,0
EXIT-org/apache/hadoop/dfs/Storage$writeCorruptedData,12826,0,186,8,21,3151294464,25570,140736365550848,140218610141661,1,44,7449120,548,0,81920,0
EXIT-org/apache/hadoop/dfs/FSImage$corruptPreUpgradeStorage,12826,0,186,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7450134,548,0,81920,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getVersionFile,12826,0,186,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7450561,548,0,81920,0
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getVersionFile,12826,0,186,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7450988,548,0,81920,0
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$write,12827,0,187,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7451415,548,0,81920,0
ENTER-org/apache/hadoop/dfs/FSImage$setFields,12827,0,187,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7451842,548,0,81920,0
ENTER-org/apache/hadoop/dfs/Storage$setFields,12827,0,187,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7452269,548,0,81920,0
EXIT-org/apache/hadoop/dfs/Storage$setFields,12827,0,187,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7452696,548,0,81920,0
ENTER-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeState,12827,0,188,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7453123,548,0,81920,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,12827,0,188,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7453550,548,0,81920,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,12827,0,188,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7453977,548,0,81920,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeState,12827,0,188,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7454404,548,0,81920,0
ENTER-org/apache/hadoop/dfs/UpgradeManager$getUpgradeState,12828,0,189,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7454831,548,0,81920,0
EXIT-org/apache/hadoop/dfs/UpgradeManager$getUpgradeState,12828,0,189,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7455258,548,0,81920,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeState,12828,0,189,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7455685,548,0,81920,0
EXIT-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeState,12828,0,190,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7456112,548,0,81920,0
ENTER-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeVersion,12829,0,190,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7456539,548,0,81920,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,12829,0,190,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7456966,548,0,81920,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,12829,0,191,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7457393,548,0,81920,0
ENTER-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeVersion,12831,0,191,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7457820,548,0,81920,0
ENTER-org/apache/hadoop/dfs/UpgradeManager$getUpgradeVersion,12831,0,192,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7458247,548,0,81920,0
EXIT-org/apache/hadoop/dfs/UpgradeManager$getUpgradeVersion,12831,0,192,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7458674,548,0,81920,0
EXIT-org/apache/hadoop/dfs/FSNamesystem$getDistributedUpgradeVersion,12831,0,192,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7459101,548,0,81920,0
EXIT-org/apache/hadoop/dfs/FSImage$getDistributedUpgradeVersion,12832,0,192,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7459528,548,0,81920,0
ENTER-org/apache/hadoop/dfs/FSImage$writeCheckpointTime,12835,0,193,8,21,3151294464,25570,140736365550848,140218610141661,1,43,7459955,548,0,81920,0
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,12838,0,193,8,21,3151294464,25579,140736365550848,140218610141661,1,43,7460382,548,0,81920,0
